83,1388,2,2,0,1,1,5800000000,69879000,https://divar.ir/v/AZg9IUXe
200,1402,4,4,1,1,1,20500000000,102500000,https://divar.ir/v/AZtpLT0D
52,1385,1,3,1,1,0,5300000000,101923000,https://divar.ir/v/AZoZYKXm
98,1385,2,4,1,1,1,9800000000,100000000,https://divar.ir/v/AZoJXK84
115,1401,2,1,1,1,1,12650000000,110000000,https://divar.ir/v/AZIN_ODB
110,1402,3,2,1,1,1,12650000000,115000000,https://divar.ir/v/AZthbdbh
90,1383,2,3,1,1,1,7000000111,77777000,https://divar.ir/v/AZthLR-r
160,1401,3,4,1,1,1,16000000000,100000000,https://divar.ir/v/AZtdLqGZ
104,1393,2,5,1,1,0,8549000000,82201000,https://divar.ir/v/AZb1U93z
92,1402,2,6,1,1,1,9500000000,103260000,https://divar.ir/v/AZopMEem
109,1395,2,4,1,1,1,9800000000,89908000,https://divar.ir/v/AZtd7A1Y
152,1385,3,4,1,1,1,13600000000,89473000,https://divar.ir/v/AZX5m-t2
97,1383,3,5,1,1,1,7550000000,77835000,https://divar.ir/v/AZtZbGN-
41,1389,1,3,1,1,0,3550000000,86585000,https://divar.ir/v/AZtVbBJJ
54,1384,2,1,0,1,1,4980000000,92222000,https://divar.ir/v/AZtRbLeJ
109,1396,2,2,1,1,1,9810000000,90000000,https://divar.ir/v/AZS5BbC9
94,1384,2,5,1,0,1,9000000000,95744000,https://divar.ir/v/AZshXl2P
115,1396,2,4,1,1,1,10300000000,89565000,https://divar.ir/v/AZtJ70EN
58,1387,1,2,1,1,1,4650000000,80172000,https://divar.ir/v/AZp1NJx6
90,1387,2,3,1,0,1,6750000000,75000000,https://divar.ir/v/AZi9m2ED
130,1396,2,4,1,1,1,14300000000,110000000,https://divar.ir/v/AZpVwVIK
150,1401,3,3,1,1,1,19500000000,130000000,https://divar.ir/v/AZT5lobt
142,1392,3,5,1,1,1,15000000000,105633000,https://divar.ir/v/AZMNsKXN
100,1396,2,3,1,1,0,7500000000,75000000,https://divar.ir/v/AZrt1qz8
203,1401,3,3,1,1,1,30000000000,147783000,https://divar.ir/v/AZtdqWF9
118,1399,2,3,1,1,1,11000000000,93220000,https://divar.ir/v/AZthKDyT
67,1382,1,3,0,1,0,4500000000,67164000,https://divar.ir/v/AZTBleIh
52,1393,1,2,1,1,1,4200000000,80769000,https://divar.ir/v/AZt5Z4bG
96,1381,2,2,0,1,1,7000000000,72916000,https://divar.ir/v/AZtVX45u
61,1402,1,4,1,1,1,4750000000,77868000,https://divar.ir/v/AZtVknRe
72,70,2,1,0,0,0,4800000000,66666000,https://divar.ir/v/AZtFT_dq
173,1398,3,3,1,1,1,20600000000,119075000,https://divar.ir/v/AZtlifFp
97,1385,2,1,0,0,1,9000000000,92783000,https://divar.ir/v/AZtVhGAv
62,1384,1,3,1,0,1,3980000000,64193000,https://divar.ir/v/AZqdk07O
61,1391,1,1,1,0,0,4500000000,73770000,https://divar.ir/v/AZrxIxkW
94,1402,2,1,1,1,0,6600000000,70212000,https://divar.ir/v/AZtZwsjq
116,1393,3,4,1,1,1,10440000000,90000000,https://divar.ir/v/AZrt5ssf
52,1387,1,4,0,0,1,3900000000,75000000,https://divar.ir/v/AZslvScE
63,1397,1,2,1,1,1,5300000000,84126000,https://divar.ir/v/AZnhWx8M
165,1400,3,5,1,1,1,22000000000,133333000,https://divar.ir/v/AZcdZikl
57,1383,1,4,1,0,1,3900000000,68421000,https://divar.ir/v/AZsV_xPQ
